"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_ids","external_gene_names","gene_biotype","entrezgene_id","external_gene_name","mmusculus_homolog_ensembl_gene","mmusculus_homolog_associated_gene_name","mmusculus_homolog_orthology_type","mmusculus_homolog_perc_id","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id","mmusculus_homolog_ensembl_genes","mmusculus_homolog_associated_gene_names","mmusculus_homolog_perc_ids","hsapiens_homolog_ensembl_genes","hsapiens_homolog_associated_gene_names","hsapiens_homolog_perc_ids","mmusculus_entrezgene_ids","mmusculus_entrezgene_id","hsapiens_entrezgene_ids","hsapiens_entrezgene_id"
"614","ENSMOCG00000000941",41.827567858776,0.375208260181711,0.122448962937358,1.73282036207978e-05,0.000216383303695886,"102002593","Samd12","protein_coding",102002593,"Samd12","ENSMUSG00000058656","Samd12","ortholog_one2one",93.1677,"ENSG00000177570","SAMD12","ortholog_one2one",91.3043,NA,NA,NA,NA,NA,NA,"320679",320679,"401474",401474
"615","ENSMOCG00000016826",17.4110442002794,-1.24007828862012,0.630491965939813,1.75562882004793e-05,0.000219026202231447,"102000388","Irs4","protein_coding",102000388,"Irs4","ENSMUSG00000054667","Irs4","ortholog_one2one",79.9666,"ENSG00000133124","IRS4","ortholog_one2one",75.793,NA,NA,NA,NA,NA,NA,"16370",16370,"8471",8471
"616","ENSMOCG00000013997",145.157167458515,0.270370243445533,0.0783303004237831,1.76507999615153e-05,0.000219913324166097,NA,"Trmt9b","protein_coding",NA,"Trmt9b","ENSMUSG00000039620","Trmt9b","ortholog_one2one",84.0449,"ENSG00000250305","TRMT9B","ortholog_one2one",70.1124,NA,NA,NA,NA,NA,NA,"319582",319582,"57604",57604
"617","ENSMOCG00000015637",535.145948950395,-0.285913918885554,0.0844441227181381,1.77676444252955e-05,0.000221042104876412,"101994450","Ttc21b","protein_coding",101994450,"Ttc21b","ENSMUSG00000034848","Ttc21b","ortholog_one2one",95.5133,"ENSG00000123607","TTC21B","ortholog_one2one",84.6388,NA,NA,NA,NA,NA,NA,"73668",73668,"79809",79809
"618","ENSMOCG00000001370",15.3877583498639,-2.00531914746251,1.43754387243602,1.79413365007522e-05,0.000222786922214373,NA,"","processed_pseudogene",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","ENSMOCG00000003283",21.2026248135815,-0.618785882497147,0.215300497834033,1.83224484475196e-05,0.000226674376151115,"101997025","Htr1a","protein_coding",101997025,"Htr1a","ENSMUSG00000021721","Htr1a","ortholog_one2one",93.8242,"ENSG00000178394","HTR1A","ortholog_one2one",90.0238,NA,NA,NA,NA,NA,NA,"15550",15550,"3350",3350
"620","ENSMOCG00000014029",259.715948156427,0.29112606536067,0.0868024708577576,1.83591259154399e-05,0.000226917433856513,"101982514","Enpp1","protein_coding",101982514,"Enpp1","ENSMUSG00000037370","Enpp1","ortholog_one2one",85.7773,"ENSG00000197594","ENPP1","ortholog_one2one",77.7288,NA,NA,NA,NA,NA,NA,"18605",18605,"5167",5167
"621","ENSMOCG00000006438",22.0926326321663,0.518404649531998,0.180091979510019,1.86142694213328e-05,0.000229220448955488,"101997595","Plau","protein_coding",101997595,"Plau","ENSMUSG00000021822","Plau","ortholog_one2one",80.4245,"ENSG00000122861","PLAU","ortholog_one2one",72.1698,NA,NA,NA,NA,NA,NA,"18792",18792,"5328",5328
"622","ENSMOCG00000015262",79.335832612538,-0.436173751027777,0.149140300059114,1.88609248673662e-05,0.000231615634039435,"101984908","Ak8","protein_coding",101984908,"Ak8","ENSMUSG00000026807","Ak8","ortholog_one2one",88.309,"ENSG00000165695","AK8","ortholog_one2one",76.4092,NA,NA,NA,NA,NA,NA,"68870",68870,"158067",158067
"623","ENSMOCG00000003014",174.003956734527,-0.273065460523106,0.0799771633862232,1.92870634825763e-05,0.000236412910618075,"101986330","","protein_coding",101986330,"","ENSMUSG00000032531","Amotl2","ortholog_one2one",95.8904,"ENSG00000114019","AMOTL2","ortholog_one2one",84.4749,NA,NA,NA,NA,NA,NA,"56332",56332,"51421",51421
"624","ENSMOCG00000018424",99.5938899443167,0.383390918423857,0.127657746571666,1.9754252339542e-05,0.000241030822501885,"101983848","Adat1","protein_coding",101983848,"Adat1","ENSMUSG00000031949","Adat1","ortholog_one2one",86.747,"ENSG00000065457","ADAT1","ortholog_one2one",79.9197,NA,NA,NA,NA,NA,NA,"30947",30947,"23536",23536
"625","ENSMOCG00000005108",371.14980934619,0.287506061307199,0.085927338872576,1.9817317119553e-05,0.000241447931374148,"101986252","Kcnh4","protein_coding",101986252,"Kcnh4","ENSMUSG00000035355","Kcnh4","ortholog_one2one",94.9902,"ENSG00000089558","KCNH4","ortholog_one2one",90.0786,NA,NA,NA,NA,NA,NA,"380728",380728,"23415",23415
"626","ENSMOCG00000018967",14.9276623841849,-0.824519841122306,0.309896652983278,2.01730141373781e-05,0.000245016758088801,"101982817","","pseudogene",101982817,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","ENSMOCG00000001477",101.338444351392,-0.250318623025889,0.0717977416971279,2.02501505957159e-05,0.000245284551397562,"101981499","Sh2b2","protein_coding",101981499,"Sh2b2","ENSMUSG00000005057","Sh2b2","ortholog_one2one",94.525,"ENSG00000160999","SH2B2","ortholog_one2one",85.1852,NA,NA,NA,NA,NA,NA,"23921",23921,"10603",10603
"628","ENSMOCG00000010478",2625.02854757843,0.253709744732059,0.0731622365263708,2.07087358762129e-05,0.000249704250511006,"101995101","Cttnbp2","protein_coding",101995101,"Cttnbp2","ENSMUSG00000000416","Cttnbp2","ortholog_one2one",91.4338,"ENSG00000077063","CTTNBP2","ortholog_one2one",85.9052,NA,NA,NA,NA,NA,NA,"30785",30785,"83992",83992
"629","ENSMOCG00000020696",97.4013797961949,0.341434703633455,0.109815246390773,2.10407410700407e-05,0.000253062918958143,"101999167","Ndst3","protein_coding",101999167,"Ndst3","ENSMUSG00000027977","Ndst3","ortholog_one2one",96.9072,"ENSG00000164100","NDST3","ortholog_one2one",93.3562,NA,NA,NA,NA,NA,NA,"83398",83398,"9348",9348
"630","ENSMOCG00000019765",121.647759593326,-0.317097530354689,0.0990154129302721,2.10509951644627e-05,0.000253062918958143,"101983718","Fam181b","protein_coding",101983718,"Fam181b","ENSMUSG00000051515","Fam181b","ortholog_one2one",87.619,"ENSG00000182103","FAM181B","ortholog_one2one",79.7619,NA,NA,NA,NA,NA,NA,"58238",58238,"220382",220382
"631","ENSMOCG00000017803",1161.30173410882,0.251802493070623,0.0725738270002675,2.10632525611363e-05,0.000253062918958143,"101989555","","protein_coding",101989555,"","ENSMUSG00000042032","Mat2b","ortholog_one2one",98.0831,"ENSG00000038274","MAT2B","ortholog_one2one",95.2077,NA,NA,NA,NA,NA,NA,"108645",108645,"27430",27430
"632","ENSMOCG00000017266",42.6385895047255,0.695713201162304,0.249942300319958,2.13902993510201e-05,0.000256068597082652,"101997900","Krt24","protein_coding",101997900,"Krt24","ENSMUSG00000020913","Krt24","ortholog_one2one",79.0698,"ENSG00000167916","KRT24","ortholog_one2one",70.7364,NA,NA,NA,NA,NA,NA,"75706",75706,"192666",192666
"633","ENSMOCG00000020098",16.2178919707473,-0.798873819919603,0.299701995440669,2.16591132722393e-05,0.000258821547299835,NA,"","protein_coding",NA,"","ENSMUSG00000028334","Nans","ortholog_one2many",90.8587,"ENSG00000095380","NANS","ortholog_one2many",91.1357,NA,NA,NA,NA,NA,NA,"94181",94181,"54187",54187
"634","ENSMOCG00000019374",120.294185868977,0.287872966858379,0.086810373174713,2.17271326023381e-05,0.000258937669761675,"101996689","Slx1b","protein_coding",101996689,"Slx1b","ENSMUSG00000059772","Slx1b","ortholog_one2one",90.7407,"ENSG00000132207","SLX1A","ortholog_one2many",73.7037,"ENSMUSG00000059772, ENSMUSG00000059772","Slx1b, Slx1b","90.7407, 90.7407","ENSG00000132207, ENSG00000181625","SLX1A, SLX1B","73.7037, 73.7037","75764",75764,"548593, 124907837",548593
"635","ENSMOCG00000021698",322.056585741489,-0.352848252464545,0.115291622695128,2.17079147924521e-05,0.000258937669761675,"101981900","Snap47","protein_coding",101981900,"Snap47","ENSMUSG00000009894","Snap47","ortholog_one2one",80.1435,"ENSG00000143740","SNAP47","ortholog_one2one",73.6842,NA,NA,NA,NA,NA,NA,"67826",67826,"116841",116841
"636","ENSMOCG00000002700",62.5196184682245,0.843845891383527,0.326810811957158,2.20231712488229e-05,0.000261144217115816,NA,"Hcar2","protein_coding",NA,"Hcar2","ENSMUSG00000045502","Hcar2","ortholog_one2one",89.2265,"ENSG00000182782","HCAR2","ortholog_one2many",82.0442,"ENSMUSG00000045502, ENSMUSG00000045502","Hcar2, Hcar2","89.2265, 89.2265","ENSG00000182782, ENSG00000255398","HCAR2, HCAR3","82.0442, 79.0055","80885",80885,"338442",338442
"637","ENSMOCG00000005304",382.40999535693,-0.365622588345401,0.121195697968011,2.20129441401587e-05,0.000261144217115816,"102001800","Nectin1","protein_coding",102001800,"Nectin1","ENSMUSG00000032012","Nectin1","ortholog_one2one",97.4708,"ENSG00000110400","NECTIN1","ortholog_one2one",94.7471,NA,NA,NA,NA,NA,NA,"58235",58235,"5818",5818
"638","ENSMOCG00000010773",64.7707721637398,0.681266092185074,0.245104474780702,2.20722493159244e-05,0.000261413911009223,"101994983","","processed_pseudogene",101994983,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","ENSMOCG00000012400",198.918121239863,0.258160342096417,0.0752462286002298,2.21822846181954e-05,0.000262483801290262,"101997063","Mtap","protein_coding",101997063,"Mtap","ENSMUSG00000062937","Mtap","ortholog_one2one",96.4664,"ENSG00000099810","MTAP","ortholog_one2one",92.9329,NA,NA,NA,NA,NA,NA,"66902",66902,"4507",4507
"640","ENSMOCG00000000888",635.11019390936,-0.318810790304972,0.100495015477598,2.2665507673082e-05,0.000267563421818178,"102002672","Parm1","protein_coding",102002672,"Parm1","ENSMUSG00000034981","Parm1","ortholog_one2one",72.7575,"ENSG00000169116","PARM1","ortholog_one2one",62.1262,NA,NA,NA,NA,NA,NA,"231440",231440,"25849",25849
"641","ENSMOCG00000013174",29.6463325614705,-0.803769105097739,0.305932756138359,2.30397373495414e-05,0.000271424810296455,"101998998","Pon3","protein_coding",101998998,"Pon3","ENSMUSG00000029759","Pon3","ortholog_one2one",87.2881,"ENSG00000105852","PON3","ortholog_one2one",80.791,NA,NA,NA,NA,NA,NA,"269823",269823,"5446",5446
"642","ENSMOCG00000013728",91.076664381993,-0.267033078776274,0.0793296182841882,2.45051405453764e-05,0.000284459353146944,"101988812","Syngr2","protein_coding",101988812,"Syngr2","ENSMUSG00000048277","Syngr2","ortholog_one2one",92.8571,"ENSG00000108639","SYNGR2","ortholog_one2one",86.1607,NA,NA,NA,NA,NA,NA,"20973",20973,"9144",9144
"643","ENSMOCG00000011532",79.913049927378,-0.2954184912724,0.0915883905858713,2.61855876888168e-05,0.000302599106995486,"102000226","Crhr1","protein_coding",102000226,"Crhr1","ENSMUSG00000018634","Crhr1","ortholog_one2one",97.5904,"ENSG00000120088","CRHR1","ortholog_one2one",97.5904,NA,NA,NA,NA,NA,NA,"12921",12921,"1394, 104909134",1394
"644","ENSMOCG00000003934",37.7810403127685,-0.452871926446007,0.161906034490139,2.67134219013431e-05,0.000307631489553583,"101984051","Cbln1","protein_coding",101984051,"Cbln1","ENSMUSG00000031654","Cbln1","ortholog_one2one",99.4819,"ENSG00000102924","CBLN1","ortholog_one2one",99.4819,NA,NA,NA,NA,NA,NA,"12404",12404,"869",869
"645","ENSMOCG00000002870",64.1184633057711,-0.400930912032546,0.139721767406686,2.68097698281849e-05,0.000308474415536041,"101988848","Zcchc3","protein_coding",101988848,"Zcchc3","ENSMUSG00000074682","Zcchc3","ortholog_one2one",93.199,"ENSG00000247315","ZCCHC3","ortholog_one2one",87.9093,NA,NA,NA,NA,NA,NA,"67917",67917,"85364",85364
"646","ENSMOCG00000017850",20.3686345904056,-0.525450284398154,0.19082908362126,2.69103114783267e-05,0.000309364098479056,NA,"Mettl21c","protein_coding",NA,"Mettl21c","ENSMUSG00000047343","Mettl21c","ortholog_one2one",82.0833,"ENSG00000139780","METTL21C","ortholog_one2one",80.8333,NA,NA,NA,NA,NA,NA,"433294",433294,"196541",196541
"647","ENSMOCG00000007327",211.836636251433,0.419062160674811,0.147905675593359,2.71888353350572e-05,0.000312027598625583,NA,"","processed_pseudogene",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","ENSMOCG00000018737",162.913422085613,0.323007319357358,0.104876388185911,2.87584813836354e-05,0.000327782725368313,NA,"","protein_coding",NA,"","ENSMUSG00000020380","Rad50","ortholog_one2one",97.6562,"ENSG00000113522","RAD50","ortholog_one2one",95.3125,NA,NA,NA,NA,NA,NA,"19360",19360,"10111",10111
"649","ENSMOCG00000016518",117.411160980815,-0.299198431894987,0.0943362536574037,2.9474432112694e-05,0.000334512209088189,"101982803","Tspan15","protein_coding",101982803,"Tspan15","ENSMUSG00000037031","Tspan15","ortholog_one2one",96.2585,"ENSG00000099282","TSPAN15","ortholog_one2one",92.517,NA,NA,NA,NA,NA,NA,"70423",70423,"23555",23555
"650","ENSMOCG00000000089",17.8277657590421,-0.660741957061434,0.248075192631517,3.00504141498843e-05,0.000340469148072329,"101983592","Odad4","protein_coding",101983592,"Odad4","ENSMUSG00000006784","Odad4","ortholog_one2one",87.2581,"ENSG00000204815","ODAD4","ortholog_one2one",82.2581,NA,NA,NA,NA,NA,NA,"74407",74407,"83538",83538
"651","ENSMOCG00000014230",43.9571024388425,-0.355498643735382,0.120617156612273,3.01873040380318e-05,0.00034143942190385,"101991682","Cep128","protein_coding",101991682,"Cep128","ENSMUSG00000061533","Cep128","ortholog_one2one",80.1603,"ENSG00000100629","CEP128","ortholog_one2one",80.8617,NA,NA,NA,NA,NA,NA,"75216",75216,"145508",145508
"652","ENSMOCG00000015293",33.3324350751804,-0.453687009873046,0.164589260584795,3.02163359463421e-05,0.000341477913612436,"102000580","Pou2f3","protein_coding",102000580,"Pou2f3","ENSMUSG00000032015","Pou2f3","ortholog_one2one",96.5035,"ENSG00000137709","POU2F3","ortholog_one2one",93.2401,NA,NA,NA,NA,NA,NA,"18988",18988,"25833",25833
"653","ENSMOCG00000017799",111.497343362294,0.393377148865981,0.138651381697525,3.11403666312816e-05,0.000350628417136226,"101992193","","protein_coding",101992193,"","","","",NA,"ENSG00000159917","ZNF235","ortholog_one2one",77.2006,NA,NA,NA,NA,NA,NA,NA,NA,"9310",9310
"654","ENSMOCG00000000221",118.719027834566,-0.277185656984749,0.0856548843544926,3.24887595104482e-05,0.000363459472474569,"101983345","Plxdc2","protein_coding",101983345,"Plxdc2","ENSMUSG00000026748","Plxdc2","ortholog_one2one",93.7736,"ENSG00000120594","PLXDC2","ortholog_one2one",92.0755,NA,NA,NA,NA,NA,NA,"67448",67448,"84898",84898
"655","ENSMOCG00000018602",17.8921385834265,-0.711538672014073,0.275447859206121,3.26314151032507e-05,0.000364749139962846,NA,"Nsun4","protein_coding",NA,"Nsun4","ENSMUSG00000028706","Nsun4","ortholog_one2one",65.8507,"","","",NA,NA,NA,NA,NA,NA,NA,"72181",72181,NA,NA
"656","ENSMOCG00000020950",35.4672105820959,-0.495664142151199,0.183610744647776,3.27133173926652e-05,0.000365052128090344,"101999802","Afm","protein_coding",101999802,"Afm","ENSMUSG00000029369","Afm","ortholog_one2one",75.2459,"ENSG00000079557","AFM","ortholog_one2one",62.9508,NA,NA,NA,NA,NA,NA,"280662",280662,"173",173
"657","ENSMOCG00000005042",136.759962260225,-0.363361107655365,0.125859238387792,3.37698054348792e-05,0.000375720748824183,"101991194","Shd","protein_coding",101991194,"Shd","ENSMUSG00000039154","Shd","ortholog_one2one",82.1212,"ENSG00000105251","SHD","ortholog_one2one",75.7576,NA,NA,NA,NA,NA,NA,"20420",20420,"56961",56961
"658","ENSMOCG00000018127",83.4360001790751,-0.315073474158892,0.103148300612347,3.43619726097087e-05,0.000381214756912371,"101994422","Dusp15","protein_coding",101994422,"Dusp15","ENSMUSG00000042662","Dusp15","ortholog_one2one",91.3793,"ENSG00000149599","DUSP15","ortholog_one2one",90.9483,NA,NA,NA,NA,NA,NA,"252864",252864,"128853",128853
"659","ENSMOCG00000016476",109.81126709275,-0.263928914342138,0.0807802845490931,3.51241017521395e-05,0.00038869894663248,"102002600","Bmp7","protein_coding",102002600,"Bmp7","ENSMUSG00000008999","Bmp7","ortholog_one2one",99.3023,"ENSG00000101144","BMP7","ortholog_one2one",97.6744,NA,NA,NA,NA,NA,NA,"12162",12162,"655",655
"660","ENSMOCG00000014319",254.44408740673,-0.326073713262973,0.108681613685409,3.54090749851171e-05,0.000390878637201077,"101989204","Glra2","protein_coding",101989204,"Glra2","ENSMUSG00000018589","Glra2","ortholog_one2one",96.2472,"ENSG00000101958","GLRA2","ortholog_one2one",95.8057,NA,NA,NA,NA,NA,NA,"237213",237213,"2742",2742
"661","ENSMOCG00000014248",195.261725978594,0.266492136366299,0.0819596468335592,3.57025055749324e-05,0.000393465826534656,"102000770","Zfp488","protein_coding",102000770,"Zfp488","ENSMUSG00000044519","Zfp488","ortholog_one2one",72.7003,"ENSG00000265763","ZNF488","ortholog_one2one",49.8516,NA,NA,NA,NA,NA,NA,"382867",382867,"118738",118738
"662","ENSMOCG00000002172",71.5706852336205,-0.425471433035194,0.155760017899265,3.61719797183996e-05,0.000396997905904412,"101997411","Rprm","protein_coding",101997411,"Rprm","ENSMUSG00000075334","Rprm","ortholog_one2one",99.0826,"ENSG00000177519","RPRM","ortholog_one2one",98.1651,NA,NA,NA,NA,NA,NA,"67874",67874,"56475",56475
"663","ENSMOCG00000013379",117.797249756509,-0.385837335863921,0.137644161842499,3.6438020813863e-05,0.000399260024115058,"101996609","Nr2f1","protein_coding",101996609,"Nr2f1","ENSMUSG00000069171","Nr2f1","ortholog_one2one",100,"ENSG00000175745","NR2F1","ortholog_one2one",99.5238,NA,NA,NA,NA,NA,NA,"13865",13865,"7025",7025
"664","ENSMOCG00000020781",264.085738050297,-0.277801924776467,0.0870238561246332,3.69647169723624e-05,0.000404034363363213,"102001810","5730455P16Rik","protein_coding",102001810,"5730455P16Rik","ENSMUSG00000057181","5730455P16Rik","ortholog_one2one",93.5897,"ENSG00000108666","C17orf75","ortholog_one2one",87.9487,NA,NA,NA,NA,NA,NA,"70591",70591,"64149",64149
"665","ENSMOCG00000012587",237.700184212079,-0.336784618980456,0.114500610352622,3.74281764684752e-05,0.000408764773168822,"101996570","Hes5","protein_coding",101996570,"Hes5","ENSMUSG00000048001","Hes5","ortholog_one2one",93.3735,"ENSG00000197921","HES5","ortholog_one2one",89.759,NA,NA,NA,NA,NA,NA,"15208",15208,"388585",388585
"666","ENSMOCG00000013928",457.774776740713,-0.262705785594915,0.0807832940401697,3.74607411881274e-05,0.000408785352654062,NA,"","protein_coding",NA,"","","","",NA,"ENSG00000174748","RPL15","ortholog_one2many",97.8947,NA,NA,NA,NA,NA,NA,NA,NA,"6138",6138
"667","ENSMOCG00000018797",101.835270251529,0.396200465447304,0.143487132929815,3.86323384950962e-05,0.000419850960936918,"101987843","Ttc12","protein_coding",101987843,"Ttc12","ENSMUSG00000040219","Ttc12","ortholog_one2one",85.7955,"ENSG00000149292","TTC12","ortholog_one2one",77.4148,NA,NA,NA,NA,NA,NA,"235330",235330,"54970",54970
"668","ENSMOCG00000015348",84.7544171037639,0.413316391775882,0.151562691110224,3.88736650085758e-05,0.000422129350101274,"101979926","Snapc5","protein_coding",101979926,"Snapc5","ENSMUSG00000032398","Snapc5","ortholog_one2one",87.7551,"ENSG00000174446","SNAPC5","ortholog_one2one",84.6939,NA,NA,NA,NA,NA,NA,"330959",330959,"10302",10302
"669","ENSMOCG00000021518",236.008179467913,-0.305323477443607,0.100022644406215,3.92145016849507e-05,0.000425483730008374,"101998013","Fgf11","protein_coding",101998013,"Fgf11","ENSMUSG00000042826","Fgf11","ortholog_one2one",99.1111,"ENSG00000161958","FGF11","ortholog_one2one",96.8889,NA,NA,NA,NA,NA,NA,"14166",14166,"2256",2256
"670","ENSMOCG00000004580",169.007241932309,0.29287628762295,0.0943876011824793,3.9696184569548e-05,0.0004303596120461,"102000458","Zfp661","protein_coding",102000458,"Zfp661","ENSMUSG00000034800","Zfp661","ortholog_one2one",79.8144,"ENSG00000275111","ZNF2","ortholog_one2one",76.3341,NA,NA,NA,NA,NA,NA,"72180",72180,"7549",7549
"671","ENSMOCG00000019682",358.676039966166,-0.507859001393468,0.193870900784095,4.04806446840824e-05,0.000436378729587957,"101983450","Gpr101","protein_coding",101983450,"Gpr101","ENSMUSG00000036357","Gpr101","ortholog_one2one",69.6607,"ENSG00000165370","GPR101","ortholog_one2one",69.2615,NA,NA,NA,NA,NA,NA,"245424",245424,"83550",83550
"672","ENSMOCG00000002225",338.709389490112,0.999774181589534,0.538236075862841,4.07013596742585e-05,0.000438049205411809,"101980084","","processed_pseudogene",101980084,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","ENSMOCG00000002420",37.7368971361261,-0.608381241712995,0.238774524229479,4.29893618623313e-05,0.000459703256383389,NA,"","snoRNA",NA,"","ENSMUSG00000064417","DQ267102","ortholog_one2many",83.3333,"ENSG00000200150","","ortholog_one2many",59.7222,NA,NA,NA,NA,NA,NA,"100861572",100861572,"124903418",124903418
"674","ENSMOCG00000015351",17.7073502516241,-0.624251488141783,0.246570078041372,4.36264549631312e-05,0.000465395425083075,"102001092","Tuft1","protein_coding",102001092,"Tuft1","ENSMUSG00000005968","Tuft1","ortholog_one2one",90.2564,"ENSG00000143367","TUFT1","ortholog_one2one",88.7179,NA,NA,NA,NA,NA,NA,"22156",22156,"7286",7286
"675","ENSMOCG00000012534",42.2580847414877,-0.523713730331933,0.202681227777145,4.37213191688954e-05,0.00046603428528509,"101994493","Miip","protein_coding",101994493,"Miip","ENSMUSG00000029022","Miip","ortholog_one2one",75.8442,"ENSG00000116691","MIIP","ortholog_one2one",58.7013,NA,NA,NA,NA,NA,NA,"28010",28010,"60672",60672
"676","ENSMOCG00000015490",43.8293910415977,-0.52412783193155,0.203085414037708,4.40736484932926e-05,0.000469414302577643,NA,"Ddx11","protein_coding",NA,"Ddx11","ENSMUSG00000035842","Ddx11","ortholog_one2one",88.8644,"ENSG00000013573","DDX11","ortholog_one2one",79.3826,NA,NA,NA,NA,NA,NA,"320209",320209,"1663",1663
